SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
22895,2077,Icon Wine Cuvée,3,442.98,2022-09-28
22896,4353,Premium Blend Cuvée,2,494.62,2023-12-13
22897,484,Château Selection Selection,4,426.84,2024-02-18
22898,2836,Founders Reserve Estate,4,499.85,2023-05-01
22899,3301,Reserve Selection Selection,5,465.58,2023-11-16
22900,2935,Founders Reserve Reserve,3,500.64,2024-05-27
22901,2803,Les Grenouilles,2,373.56,2022-11-02
22902,968,Master Selection,1,748.61,2022-12-03
22903,4234,Founders Reserve Selection,4,431.18,2023-03-13
22904,2100,Icon Wine Reserve,4,495.73,2022-10-28
22905,4674,Steinberg,5,355.79,2022-08-15
22906,4141,Ampor,4,382.93,2023-03-05
22907,345,Tazetta Vineyard,4,388.28,2023-09-01
22908,698,Château Selection Reserve,2,643.67,2023-09-03
22909,3243,Icon Wine Reserve,2,429.48,2024-05-20
22910,4113,Toro de Piedra Reserva,3,413.31,2023-06-16
22911,2607,Château Selection Estate,4,528.7,2022-08-23
22912,2269,Ronco Broilo,1,332.77,2024-02-13
22913,1773,Premium Blend Estate,5,391.62,2024-02-05
22914,1706,Barrel Selection,3,585.7,2023-03-23
22915,4511,Barrel Selection,2,444.55,2023-06-27
22916,4171,Founders Reserve Estate,5,521.34,2023-12-11
22917,4183,Signature Series,3,318.11,2024-05-17
22918,3700,Grand Reserve,5,384.68,2022-09-25
22919,4839,Classic Reserve Selection,1,496.42,2023-01-19
22920,3668,Signature Series Reserve,5,583.01,2022-09-02
22921,3869,Limited Edition Selection,1,456.04,2022-10-26
22922,270,Reserve Selection Estate,1,504.38,2023-04-06
22923,2336,Old Vine,4,476.47,2022-09-07
22924,2120,Single Vineyard,2,395.06,2023-09-12
22925,1421,Pickett Road,4,352.03,2023-05-23
22926,2493,D'Or,1,310.84,2023-02-11
22927,2377,Single Vineyard Selection,1,493.67,2023-12-29
22928,4926,Founders Reserve Reserve,1,490.17,2023-07-28
22929,4770,Colección 125 Reserva,1,331.54,2023-12-17
22930,4431,Kayoumi Single Vineyard Kosher,3,397.07,2023-11-22
22931,49,The Will HVA Heaton,2,408.13,2023-03-02
22932,4472,Kortezubi Urdaibai,5,301.3,2023-09-14
22933,4854,Prestige Collection Cuvée,5,330.4,2022-11-02
22934,4123,Family Estate Cuvée,4,433.07,2022-12-24
22935,2880,Haidacker,1,421.91,2023-08-12
22936,3438,Master Selection Cuvée,3,459.18,2024-02-22
22937,1749,Private Reserve,3,351.01,2024-02-17
22938,591,Single Vineyard Cuvée,2,543.55,2022-10-11
22939,1219,Family Estate,1,256.93,2023-03-13
22940,3813,Real de Asúa,1,328.55,2023-08-21
22941,4892,Scurati,1,330.41,2023-08-20
22942,4720,Founders Reserve Selection,2,501.84,2024-04-17
22943,2439,Parussi,1,357.75,2022-12-21
22944,684,Barrel Selection,1,573.9,2024-05-22
22945,4994,Family Estate Selection,5,455.89,2022-12-23
22946,984,Prestige Collection,1,584.05,2023-08-30
22947,1258,Signature Series Reserve,4,401.86,2023-06-24
22948,2541,Reserve Selection Reserve,3,447.28,2022-08-24
22949,3235,Cellar Reserve,4,626.38,2024-05-17
22950,2064,Noble Reserve Cuvée,5,349.92,2023-08-10
22951,1724,IXE,2,392.05,2023-05-20
22952,851,Special Cuvée,2,437.3,2022-12-30
22953,2989,Limited Edition Reserve,5,353.07,2023-08-09
22954,1211,Grand Reserve Reserve,5,468.9,2023-05-22
22955,292,Prestige Collection Estate,5,361.08,2023-10-06
22956,351,Cellar Reserve Estate,2,599.86,2022-12-11
22957,3196,Special Cuvée,5,556.38,2023-06-04
22958,2223,Founders Reserve,4,591.48,2023-11-01
22959,2737,Mon Adour,3,346.27,2023-07-25
22960,1896,Armonía Reserva,1,481.71,2023-12-23
22961,3176,Estate Reserve Estate,2,422.96,2023-08-04
22962,3586,Church Block Cabernet Sauvignon - Shiraz - Merlot,2,452.43,2023-08-18
22963,2549,Reserve Selection,5,438.05,2023-07-30
22964,4371,Triguedina Petit Clos,3,334.91,2023-10-28
22965,4729,Reserve Selection Estate,3,529.26,2024-03-10
22966,2996,Heritage Collection Cuvée,5,569.21,2024-05-27
22967,1290,Kremser Weinberge,2,410.19,2023-08-15
22968,4279,Icon Wine Estate,2,490.36,2023-01-28
22969,4201,Premium Blend Reserve,4,389.46,2023-11-12
22970,4344,Gold Seal Vineyards,5,460.63,2023-03-18
22971,365,La Corte del Pozzo,5,357.66,2024-04-17
22972,2574,Noble Reserve Cuvée,1,622.59,2024-02-03
22973,3813,Private Reserve Selection,5,523.35,2022-09-10
22974,511,Special Cuvée Cuvée,1,528.46,2022-10-19
22975,1783,Vale do Bomfim,5,428.21,2023-11-01
22976,2284,Château Selection Cuvée,5,379.39,2024-02-02
22977,994,Estate Reserve Cuvée,2,474.14,2023-05-27
22978,774,Single Vineyard Reserve,5,570.77,2023-07-29
22979,2168,Master Selection Selection,4,583.8,2023-09-04
22980,3138,Master Selection Selection,2,393.13,2023-02-12
22981,4056,Limited Edition Reserve,2,682.27,2023-05-13
22982,511,Alto Lunlunta Vineyard,1,352.58,2023-03-20
22983,4001,Noble Reserve Selection,1,681.85,2024-01-16
22984,4394,Barrica Selection,2,400.57,2023-11-22
22985,1344,Reserve Selection,5,501.78,2024-05-13
22986,4777,Première  Cuvée Brut Rosé,4,485.89,2023-09-05
22987,615,Signature Series Selection,5,490.12,2023-01-13
22988,3079,Estate Reserve Cuvée,4,407.59,2022-08-02
22989,2908,Pop Rosé Extra Dry,1,333.72,2024-03-21
22990,2183,Classic Reserve,2,474.56,2022-11-23
22991,657,Estate Reserve,3,581.78,2023-06-04
22992,3384,Estate Reserve,4,517.98,2023-12-14
22993,1757,Clos du Papillon,2,350.78,2023-06-13
22994,1001,Founders Reserve Selection,2,416.42,2023-10-08
22995,36,Family Estate Cuvée,4,396.24,2023-05-14
22996,2823,Single Vineyard Estate,2,419.37,2023-12-22
22997,3279,Old Vine Cuvée,3,400.4,2024-05-22
22998,450,Classic Reserve Selection,2,472.76,2023-05-05
22999,1193,1834 Brut Rosé,1,385.09,2023-11-11
23000,3761,Château Selection Selection,3,395.38,2022-09-07
23001,485,Cork Jumper Blanc de Noirs,3,418.95,2023-10-18
23002,4988,Icon Wine Selection,5,540.88,2024-03-28
23003,3447,Single Vineyard Selection Game Ranch Plus,4,361.35,2023-04-05
23004,3336,Reserve Selection Cuvée,2,580.28,2024-02-07
23005,1167,Heritage Collection,2,568.1,2022-12-07
23006,1069,Mirage,5,332.33,2023-11-20
23007,1836,Reserve Selection Reserve,3,483.79,2022-09-30
23008,2730,Icon Wine,4,310.81,2022-11-02
23009,4571,Special Cuvée Cuvée,2,385.24,2022-07-21
23010,4958,Signature Series,1,283.7,2022-11-12
23011,3026,Signature Series Selection,5,563.33,2024-04-26
23012,2374,Special Cuvée Reserve,2,435.94,2023-06-12
23013,1066,Z-Gris,3,350.4,2022-07-04
23014,4701,Prestige Collection Cuvée,2,511.32,2022-10-13
23015,4221,Special Cuvée Selection,5,503.48,2024-05-11
23016,2328,Single Vineyard Reserve,2,557.49,2022-10-07
23017,4733,Barrel Selection Estate,2,430.65,2023-10-06
23018,576,Special Cuvée Reserve,1,395.27,2023-03-08
23019,2260,The Pict,2,419.51,2023-06-27
23020,865,De Mar Plavac,4,383.17,2023-03-23
23021,2508,Grand Cru Selection,5,517.88,2023-09-05
23022,2373,Artisan Series Estate,1,418.47,2023-07-27
23023,1233,Estate Reserve Selection,2,496.16,2024-05-26
23024,3061,Snowflake White Wine,1,331.92,2023-07-11
23025,4563,Les Merrains,5,405.04,2023-07-07
23026,4421,Molino Real,5,341.38,2024-02-13
23027,4123,Estate Reserve Cuvée,3,335.4,2022-07-18
23028,4837,Classic Reserve Selection,4,488.76,2023-07-28
23029,1205,Arione,2,433.52,2023-08-27
23030,2665,Founders Reserve Reserve,3,522.77,2024-02-15
23031,4599,Noble Reserve Reserve,4,386.99,2023-01-20
23032,1519,Icon Wine,4,477.49,2024-05-14
23033,2338,Special Cuvée Selection,4,443.95,2023-04-29
23034,2952,Corte Cariano,1,368.0,2024-04-19
23035,4845,Heritage Collection Reserve,5,318.09,2024-01-05
23036,3435,Barrel Selection,3,339.09,2023-04-20
23037,12,Single Vineyard Reserve,2,636.3,2022-10-18
23038,856,Prestige Collection Estate,3,423.49,2023-03-01
23039,4450,Vintage Collection Reserve,3,666.86,2024-04-04
23040,3829,Kankana del Elqui Solar No. 10,2,358.36,2022-07-17
23041,4197,Heritage Collection,4,459.25,2024-03-10
23042,972,Heritage Collection Selection,3,341.17,2022-10-04
23043,4928,Barrel Selection Estate,3,389.14,2023-07-10
23044,889,Old Vine Cuvée,4,359.46,2024-01-23
23045,777,Artisan Series Cuvée,2,537.58,2023-09-24
23046,3063,Vintage Collection Estate,3,556.04,2023-02-23
23047,3327,Prestige Collection Selection,3,419.42,2023-07-14
23048,3859,Founders Reserve Estate,2,510.86,2023-08-13
23049,3814,Ayrum,4,444.55,2023-02-17
23050,2813,Lot 98,4,348.86,2023-12-03
23051,2886,Grand Cru Cuvée,4,651.95,2023-08-03
23052,507,Heritage Collection Reserve,5,377.57,2023-05-09
23053,2667,Special Cuvée,4,344.17,2022-12-04
23054,3099,Signature Series Selection,1,512.59,2023-06-21
23055,2672,Barrel Selection Selection,4,453.49,2023-11-03
23056,768,Founders Reserve Reserve,4,737.38,2022-11-21
23057,4798,Prestige Collection Estate,1,527.35,2024-03-31
23058,65,Cellar Reserve,2,630.02,2023-06-07
23059,2009,Premium Blend Selection,5,345.34,2024-02-22
23060,4620,Master Selection Selection,3,568.87,2023-12-08
23061,4757,Premium Blend Reserve,1,401.5,2023-05-25
23062,984,Heritage Collection,5,524.42,2024-02-07
23063,635,Private Reserve Reserve,1,554.69,2023-02-21
23064,599,Estate Zingy,2,369.05,2023-02-01
23065,4241,Origin 1866,1,343.0,2023-10-29
23066,4211,Cuvée Vieilles Vignes,5,377.45,2022-10-27
23067,2452,Old Vine Selection,3,563.5,2023-02-22
23068,221,Grand Reserve,3,585.05,2023-12-06
23069,3363,Estate Reserve Reserve,2,482.76,2022-09-22
23070,1919,E&E; Sparkling,4,386.73,2024-02-26
23071,1755,Grand Cru Estate,1,617.65,2024-04-10
23072,1862,Old Vine,3,434.08,2023-11-09
23073,4227,Old Vine Cuvée,1,540.73,2023-01-26
23074,3974,Barrel Selection Selection,2,373.04,2024-01-26
23075,291,Pro Nobis,2,366.56,2024-03-25
23076,819,Signature Series Estate,5,391.23,2022-08-26
23077,1130,Icon Wine Selection,3,445.29,2023-09-19
23078,3212,Heritage Collection Estate,1,348.08,2022-07-20
23079,631,Single Vineyard Selection,3,383.93,2024-03-30
23080,3709,Vintage Collection Cuvée,4,238.41,2023-02-24
23081,2732,Special Cuvée Cuvée,1,551.49,2024-03-29
23082,724,Signature Series Cuvée,1,642.2,2022-07-23
23083,3988,Artisan Series Reserve,5,299.6,2024-02-03
23084,3360,Vintage Collection,4,494.65,2023-06-23
23085,1916,Astrolábium Reserva,3,410.45,2022-10-04
23086,3480,Single Vineyard Selection,4,446.55,2023-01-01
23087,6,Noble Reserve,5,473.94,2023-05-30
23088,3422,Barrel Selection Reserve,4,562.35,2023-11-26
23089,4647,Private Reserve Reserve,5,397.74,2023-04-06
23090,2761,Furstentum Grand Cru Clos des Capucins,2,429.16,2024-02-01
23091,3224,Barrel Selection Cuvée,2,617.1,2022-11-03
23092,1230,Icon Wine Reserve,3,397.25,2023-09-02
23093,3324,Heritage Collection,5,502.93,2022-08-01
23094,1379,Prestige Collection,5,423.96,2023-07-21
23095,2353,Private Reserve Reserve,1,300.42,2022-10-17
23096,2582,Premium Blend Selection,5,334.37,2022-07-28
23097,4574,Heritage Collection,4,634.22,2023-02-07
23098,1089,Special Cuvée Cuvée,4,603.58,2023-08-28
23099,670,Family Reserve Generations Estate,3,441.67,2023-09-09
23100,3963,Single Vineyard Selection,5,495.3,2023-01-09
23101,2190,Barrel Selection Cuvée,1,430.68,2022-10-08
23102,1312,Estate Reserve Cuvée,4,321.09,2022-11-08
23103,2379,Angelliaume Domaine des Falaises,1,390.61,2024-03-24
23104,483,Family Estate Reserve,2,384.56,2024-01-19
23105,2180,Signature Series Cuvée,3,351.69,2023-01-24
23106,4903,Origin 1866,4,417.03,2022-08-13
23107,3299,Collinetta Vineyard,4,380.58,2023-11-29
23108,3395,Premium Blend,1,549.81,2022-11-11
23109,4797,Cellar Reserve,1,191.09,2024-05-14
23110,1657,Château Selection Estate,1,530.34,2023-12-11
23111,1882,Finca Pedernal,4,381.93,2022-07-07
23112,16,Limited Edition Cuvée,5,537.59,2023-11-23
23113,716,Trockenbeerenauslese,5,375.94,2023-02-20
23114,4060,Cellar Reserve Cuvée,5,394.73,2023-08-06
23115,899,Limited Edition,2,675.68,2022-08-30
23116,4984,Classic Reserve Estate,4,523.38,2022-08-16
23117,3966,Single Vineyard Reserve,1,618.51,2024-04-08
23118,585,Single Vineyard,3,403.79,2022-08-21
23119,136,Prestige Collection Reserve,1,517.33,2022-08-02
23120,3786,Family Estate,1,488.2,2022-11-26
23121,3325,Barrel Selection Estate,4,410.33,2022-10-18
23122,3732,Private Reserve Cuvée,4,412.8,2023-06-08
23123,2987,Grand Cru Estate,1,472.7,2023-05-12
23124,3367,QbA Trocken,3,333.18,2023-06-06
23125,2315,Master Selection Reserve,2,507.52,2023-06-25
23126,1650,Single Vineyard,3,518.27,2023-11-25
23127,3403,Parigot Blanc de Blancs Brut,1,391.47,2024-03-08
23128,2746,Founders Reserve,2,459.61,2024-01-12
23129,2760,Old Vine Reserve,2,466.35,2022-10-18
23130,3884,La Mère Grand,3,379.64,2023-03-18
23131,1605,Classic Reserve Selection,1,660.26,2022-12-31
23132,4766,Prestige Collection Cuvée,4,564.73,2024-05-25
23133,3313,Prestige Collection Cuvée,4,593.08,2022-09-11
23134,925,Paverno,2,357.3,2023-06-27
23135,3425,Founders Reserve Reserve,3,475.06,2023-01-12
23136,1456,Family Estate Reserve,5,553.11,2022-12-02
23137,1363,Domaine de la Tour du Bief,2,446.05,2023-04-15
23138,4109,Noble Reserve Estate,5,497.46,2024-05-31
23139,1790,Single Vineyard Reserve,5,335.55,2022-07-04
23140,4737,Old Vine Estate,4,441.63,2023-01-10
23141,3273,Single Vineyard Selection,4,498.2,2024-01-13
23142,1687,Private Reserve Reserve,1,582.52,2024-02-13
23143,2508,Single Vineyard Cuvée,4,359.83,2022-08-26
23144,4578,Special Cuvée Cuvée,2,541.6,2022-12-21
23145,1426,Grand Reserve Cuvée,1,364.04,2022-11-24
23146,4171,Grand Reserve,5,419.6,2023-04-06
23147,1314,Premium Blend Cuvée,3,600.26,2023-11-19
23148,3875,Hochheimer Domdechaney Erstes Gewächs,3,357.46,2023-10-02
23149,3794,Heritage Collection Cuvée,3,585.23,2023-11-18
23150,3551,Founders Reserve Cuvée,4,523.24,2023-11-24
23151,2604,Founders Reserve Selection,2,399.67,2023-07-30
23152,34,Les Pierrefeux,4,392.47,2022-12-17
23153,2210,Signature Series Estate,3,519.9,2023-08-06
23154,562,Château Selection Reserve,3,398.82,2024-04-12
23155,3629,Reserve Selection,2,442.88,2022-12-11
23156,2639,Grand Cru Estate,2,424.97,2023-03-09
23157,2175,Reserve Selection Reserve,3,632.4,2023-11-26
23158,3897,Mekan,4,470.18,2022-12-18
23159,4577,Grand Reserve Cuvée,1,358.2,2023-07-21
23160,3217,Halliwell,3,406.34,2023-11-07
23161,121,Grand Cru,2,393.24,2024-03-27
23162,2219,Icon Wine Selection,4,615.02,2023-12-01
23163,1906,Reserve Selection Estate,3,545.54,2023-06-07
23164,4799,Grand Reserve Reserve,2,413.34,2023-08-13
23165,1648,Limited Edition Cuvée,4,457.43,2022-07-17
23166,538,Jaloco Joven,1,399.77,2024-03-02
23167,2598,Reserve Selection,1,531.82,2024-02-15
23168,4925,Mariana Branco,5,316.82,2023-12-10
23169,4805,Mercedes Riverblock,5,371.1,2023-10-23
23170,4594,Prestige Collection Reserve,5,534.73,2023-09-30
23171,1703,Single Vineyard Cuvée,5,474.43,2023-09-23
23172,4024,Private Reserve Selection,5,563.41,2023-01-07
23173,974,Old Barn,2,430.73,2024-05-09
23174,1957,Noble Reserve Estate,5,556.81,2022-10-02
23175,2014,Limited Edition Estate,3,571.9,2022-07-30
23176,315,Chiaretto,1,349.04,2023-04-14
23177,4441,Wild Sky,5,368.97,2022-10-20
23178,754,Scrubby Rise SB-SEM-VIO,4,319.93,2023-10-03
23179,3582,Vintage Collection Cuvée,5,387.6,2023-05-29
23180,435,Grand Reserve,4,588.45,2023-08-13
23181,1522,Private Reserve Reserve,3,642.05,2023-10-13
23182,4027,Grand Cru Reserve,2,478.32,2023-12-17
23183,2516,Signature Series Cuvée,5,600.04,2023-02-10
23184,3027,Barrel Selection Selection,4,418.31,2022-07-18
23185,1244,Premium Blend Selection,3,424.45,2024-02-01
23186,506,Limited Edition Reserve,2,461.38,2023-12-30
23187,2668,Pó de Poeira,3,442.86,2022-11-22
23188,2087,Cellar Reserve Reserve,5,570.2,2024-01-16
23189,3532,Prestige Collection Cuvée,1,673.8,2022-11-30
23190,3040,Founders Reserve Cuvée,4,439.73,2024-01-11
23191,1752,Single Vineyard Cuvée,5,357.73,2024-02-29
23192,3988,Vintage Collection Reserve,4,628.67,2022-07-22
23193,4172,Grand Reserve,4,512.35,2023-05-11
23194,992,Vintage Collection Reserve,2,587.16,2023-12-16
23195,4497,Classic Reserve Reserve,2,323.98,2023-05-11
23196,2225,Vintage Collection Cuvée,2,457.33,2024-05-17
23197,4693,Cristalino Brut Nature,4,343.62,2023-10-10
23198,287,Reserve Selection Reserve,3,463.96,2023-04-10
23199,4027,Prestige Collection Estate,2,458.7,2022-10-31
23200,2617,Grand Reserve Selection,4,489.02,2023-12-15
23201,1370,Cellar Reserve,3,597.27,2023-03-09
23202,4017,Barrel Selection Estate,4,603.16,2024-03-13
23203,2195,Two Vineyard- Old Vines,3,390.0,2022-10-21
23204,1041,Mock,5,404.49,2024-01-19
23205,4302,Awatere River Vineyard,3,416.52,2023-02-07
23206,2249,Vintage Collection Estate,2,479.48,2023-11-25
23207,804,Cellar Reserve Selection,4,534.96,2023-07-08
23208,2440,Therese,2,331.84,2023-08-17
23209,4744,Praepositus,1,373.06,2023-06-14
23210,2131,Techni Alipias Red,1,374.58,2023-05-24
23211,1744,Blend 175,4,365.89,2022-09-24
23212,418,Grand Reserve Reserve,1,390.89,2022-08-27
23213,1819,Grand Reserve Selection,3,566.34,2023-03-22
23214,3805,Single Vineyard,5,550.03,2024-01-18
23215,4150,Mount Richmond,4,450.97,2023-10-14
23216,2960,Château Selection Estate,5,528.31,2024-03-08
23217,2927,Prestige Collection Reserve,2,569.53,2023-12-14
23218,314,Master Selection Selection,2,381.2,2023-04-02
23219,1661,Private Reserve Reserve,1,332.67,2023-11-29
23220,4432,Heritage Collection,1,434.12,2023-05-23
23221,332,Estate Reserve Estate,4,444.6,2024-01-25
23222,297,Cepages,2,436.11,2022-08-29
23223,247,Special Cuvée Estate,4,764.61,2022-11-04
23224,345,Icon Wine Reserve,3,415.69,2023-02-12
23225,2231,Reserve Selection Reserve,5,627.26,2024-05-02
23226,316,Founders Reserve Selection,3,256.76,2023-05-12
23227,4931,Grand Reserve Estate,5,504.19,2024-03-12
23228,1107,Old Vine Selection,4,495.6,2023-01-26
23229,692,Château Selection,3,522.4,2022-11-09
23230,1030,Prestige Collection Selection,5,504.78,2023-07-29
23231,2104,Prestige Collection Cuvée,4,379.37,2024-05-13
23232,4395,Cellar Reserve Selection,3,437.04,2024-05-13
23233,3090,Family Estate Selection,4,519.59,2023-05-16
23234,777,PS,2,372.21,2023-01-22
23235,2730,Reserve Selection Estate,2,340.73,2023-08-29
23236,2676,Private Reserve Selection,1,537.95,2022-12-06
23237,2742,Grand Reserve Estate,3,514.59,2023-05-16
23238,4743,Vintage Collection Selection,4,556.06,2023-01-15
23239,1247,Erbach Marcobrunn Dry,4,350.73,2022-12-19
23240,3128,Single Vineyard Reserve,4,658.07,2024-02-17
23241,1980,Château Selection Reserve,1,484.42,2024-04-09
23242,2749,Marqués de Casa Concha,5,388.84,2022-12-17
23243,3740,Limited Edition,5,565.26,2023-12-27
23244,2596,Signature Series Selection,2,359.14,2023-02-28
23245,3611,Vom Haus,2,395.39,2023-03-26
23246,4961,Premium Blend Selection,3,401.56,2022-10-24
23247,601,Prestige Collection Estate,5,641.97,2023-05-26
23248,2680,The Eden,3,388.52,2023-07-03
23249,2388,Noble Reserve Estate,3,585.53,2022-07-15
23250,166,Master Selection Estate,2,592.38,2023-12-29
23251,708,Reserve Selection Cuvée,4,293.32,2024-01-07
23252,329,Vintage Collection Reserve,2,433.46,2023-09-03
23253,4278,Reserve Selection Selection,1,473.08,2023-07-03
23254,436,Château Selection Cuvée,2,500.88,2022-09-16
23255,3585,Barrel Selection Estate,5,379.83,2022-07-27
23256,4719,Heritage Collection Reserve,2,564.38,2024-04-22
23257,1097,Noble Reserve Reserve,4,417.67,2024-01-31
23258,1741,Private Reserve,3,506.63,2022-07-10
23259,221,Family Estate Reserve,2,579.46,2023-11-20
23260,3195,Vintage Collection Selection,3,633.88,2024-02-08
23261,2279,Signature Series Selection,1,336.81,2022-11-15
23262,1295,Heritage Collection Reserve,5,417.18,2023-09-21
23263,4230,Barrel Selection,2,497.83,2023-08-06
23264,3681,Vintage Collection Cuvée,1,562.88,2024-03-31
23265,1338,Reserve Selection Cuvée,2,632.41,2024-02-18
23266,1772,Private Reserve Reserve,2,626.96,2022-08-06
23267,4029,Reserve Selection,3,672.81,2023-02-22
23268,4959,Sergio Extra Dry,3,375.3,2024-04-05
23269,4531,Estate Reserve Reserve,3,613.88,2023-03-18
23270,1232,Royal Ambrosante Aged 20 Years Old Solera,3,354.95,2022-11-19
23271,1591,Single Vineyard Reserve,1,382.04,2023-10-22
23272,2984,Private Reserve Selection,1,444.12,2024-02-29
23273,3398,Vintage Collection Reserve,3,359.55,2023-04-30
23274,4474,Monsaraz,2,396.94,2024-05-26
23275,4925,Signature Series Estate,1,561.02,2024-02-06
23276,355,Barrel Selection Selection,4,425.64,2023-10-02
23277,1335,Vecchie Vigne in Località Ornati,5,377.26,2022-07-08
23278,3037,Classic Reserve Estate,4,442.36,2022-08-31
23279,2685,Icon Wine Selection,4,497.91,2023-12-02
23280,1013,Estate Reserve,3,446.2,2023-01-31
23281,3483,Reserve Selection Estate,2,290.86,2023-05-26
23282,3194,Companion,2,353.77,2024-05-21
