WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
7629,Prestige Collection Reserve,Rosé,Austria,Kamptal,Chardonnay,2021,14.9,0.75L,Medium
7630,Dishon Single Vineyard,Red,Italy,Piedmont,Malbec,2010,13.3,1.5L,Medium
7631,Limited Edition Cuvée,Rosé,Greece,Nemea,Syrah,2009,13.6,1L,Medium
7632,Vintage Collection Cuvée,Rosé,Bulgaria,Struma Valley,Malbec,2011,13.7,1L,Premium
7633,Extra Version,White,Germany,Rheingau,Chardonnay,2012,12.3,0.75L,Low
7634,Torre del Falasco,White,Portugal,Douro,Sauvignon Blanc,2007,13.1,1L,High
7635,Coyote Bowl Series,Sparkling,Australia,Barossa Valley,Tempranillo,2021,12.4,1.5L,Premium
7636,Fondo Filara,Red,Chile,Maipo Valley,Merlot,2013,11.3,0.75L,Low
7637,Barrel Selection Reserve,Red,South Africa,Swartland,Pinot Noir,2022,12.5,1L,Medium
7638,Ceja Vineyard Magnolia Series,White,Australia,Hunter Valley,Merlot,2004,12.9,0.75L,High
7639,Château Selection Selection,Dessert,Israel,Negev,Cabernet Sauvignon,2009,13.8,1.5L,Medium
7640,Premium Blend Estate,Sparkling,South Africa,Paarl,Riesling,2006,13.8,0.75L,Premium
7641,Quattuor Blanc de Blancs Brut,Rosé,Germany,Rheingau,Cabernet Sauvignon,2003,12.8,0.75L,Medium
7642,Noble Reserve Estate,Sparkling,New Zealand,Marlborough,Syrah,2011,15.1,1L,Low
7643,Loibner Vision Smaragd,Red,Germany,Rheingau,Chardonnay,2020,13.3,1.5L,Medium
7644,Best In Show,Sparkling,Germany,Rheingau,Chardonnay,2012,14.9,1L,Low
7645,Limited Edition Reserve,Sparkling,New Zealand,Central Otago,Malbec,2004,12.3,1L,Medium
7646,Limited Edition Reserve,White,Greece,Naoussa,Tempranillo,2004,14.8,1L,Low
7647,Château Selection Reserve,Sparkling,Hungary,Szekszárd,Malbec,2010,12.6,0.75L,High
7648,Icon Wine,Dessert,Austria,Burgenland,Chardonnay,2001,15.2,1.5L,High
7649,Noble Reserve,Sparkling,South Africa,Paarl,Pinot Noir,2005,13.7,1L,Premium
7650,Cellar Reserve Selection,Rosé,Hungary,Eger,Fetească Neagră,2010,12.9,0.75L,Low
7651,4 Boys Les Collines Vineyard,White,Germany,Mosel,Malbec,2017,14.8,1.5L,Premium
7652,Estate 777 Block,White,Argentina,Salta,Pinot Noir,2023,12.4,1.5L,Low
7653,Family Estate Selection,Red,New Zealand,Marlborough,Pinot Noir,2017,14.0,1.5L,High
7654,Character,Sparkling,Spain,Catalonia,Chardonnay,2004,14.4,1L,High
7655,WWBDX,Red,Germany,Rheingau,Riesling,2005,15.1,0.75L,Low
7656,Eklektikos,Red,Italy,Piedmont,Cabernet Sauvignon,2008,14.9,0.75L,Low
7657,Château Selection Selection,Dessert,New Zealand,Hawke's Bay,Merlot,2016,13.8,1.5L,Medium
7658,Trout Gulch Vineyard Estate Grown,White,Germany,Rheingau,Malbec,2019,12.5,0.75L,High
7659,Noble Reserve Cuvée,Dessert,Austria,Kamptal,Pinot Noir,2006,13.0,1.5L,Medium
7660,Classic Reserve,Sparkling,New Zealand,Hawke's Bay,Chardonnay,2021,13.4,0.75L,Medium
7661,Wattle Park,Red,Germany,Rheingau,Cabernet Sauvignon,2014,13.1,0.75L,Low
7662,Morehouse Vineyard,Sparkling,France,Bordeaux,Merlot,2006,14.6,1L,High
7663,Prestige Collection Estate,Dessert,South Africa,Constantia,Pinot Noir,2015,11.2,0.75L,Premium
7664,Special Cuvée Selection,White,South Africa,Swartland,Cabernet Sauvignon,2014,12.5,1.5L,Medium
7665,Special Cuvée Cuvée,Rosé,South Africa,Constantia,Sauvignon Blanc,2011,12.6,1L,High
7666,Master Selection,Red,New Zealand,Marlborough,Malbec,2008,12.9,0.75L,High
7667,Kanzem Altenberg Auslese,Sparkling,Portugal,Douro,Chardonnay,2002,13.4,0.75L,Medium
7668,Stagecoach Vineyard,Red,Romania,Murfatlar,Tempranillo,2002,12.5,0.75L,High
7669,Limited Edition Selection,Dessert,New Zealand,Marlborough,Malbec,2016,12.1,0.75L,High
7670,Vintage Collection Estate,Red,Hungary,Eger,Pinot Noir,2019,12.7,0.75L,High
7671,Les Chaumées Premier Cru,Dessert,USA,Sonoma,Tempranillo,2014,12.7,1L,Low
7672,Domaine de Vaudon,Dessert,Chile,Maipo Valley,Sauvignon Blanc,2010,14.7,0.75L,Medium
7673,Cuvée Guy Joly Mémory Brut,Rosé,Portugal,Alentejo,Malbec,2015,12.9,1.5L,Low
7674,Cellar Reserve Reserve,Red,Austria,Wachau,Malbec,2011,15.1,1.5L,Low
7675,Founders Reserve Selection,Red,South Africa,Stellenbosch,Syrah,2020,14.0,1.5L,Premium
7676,Cannon Block,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2009,11.8,0.75L,High
7677,Single Vineyard Selection,White,Uruguay,Colonia,Riesling,2007,11.5,0.75L,High
7678,Master Selection Cuvée,Rosé,South Africa,Paarl,Fetească Neagră,2004,12.0,0.75L,Low
7679,Noble Reserve,Rosé,Greece,Santorini,Sauvignon Blanc,2013,11.2,1L,Low
7680,Blanc de Blanc,White,Portugal,Douro,Tempranillo,2000,13.7,1.5L,Medium
7681,E&E; Sparkling,Red,France,Burgundy,Syrah,2000,14.2,1.5L,Low
7682,Grand Cru,Sparkling,Greece,Nemea,Sauvignon Blanc,2015,15.4,1.5L,Medium
7683,Noble Reserve Estate,Sparkling,Austria,Burgenland,Fetească Neagră,2006,15.1,1L,High
7684,Viña Pedro Gonzalez,White,Argentina,Salta,Riesling,2020,13.3,1.5L,Medium
7685,Southern,Dessert,Germany,Mosel,Syrah,2019,14.0,1.5L,Low
7686,Icon Wine Reserve,Dessert,Uruguay,Colonia,Sauvignon Blanc,2009,12.8,1.5L,High
7687,Admon Vineyard,Dessert,Portugal,Alentejo,Sauvignon Blanc,2020,11.7,1.5L,High
7688,Prestige Collection,Sparkling,Greece,Nemea,Chardonnay,2011,13.6,1.5L,Premium
7689,Cellar Reserve Cuvée,White,New Zealand,Central Otago,Tempranillo,2001,13.1,1L,Low
7690,Laguna Vista Vineyards Sur Lees Selection,Rosé,Spain,Ribera del Duero,Cabernet Sauvignon,2021,13.1,1.5L,Premium
7691,Heritage Collection Reserve,Dessert,South Africa,Swartland,Riesling,2021,13.9,1.5L,Low
7692,Château Selection Selection,Sparkling,Austria,Burgenland,Tempranillo,2021,14.9,0.75L,Premium
7693,Reserve Selection Selection,Red,South Africa,Constantia,Fetească Neagră,2022,11.7,1.5L,Premium
7694,Heart,Dessert,France,Champagne,Riesling,2020,12.4,1L,Medium
7695,Erdener Prälat GG Reserve Alte Reben Trocken,Rosé,Chile,Maipo Valley,Chardonnay,2010,12.0,0.75L,Medium
7696,Private Reserve,Red,New Zealand,Central Otago,Syrah,2003,15.0,1L,Low
7697,Cellar Reserve Selection,Rosé,South Africa,Constantia,Pinot Noir,2010,12.7,1.5L,Medium
7698,Calanica Frappato & Syrah,Sparkling,Chile,Casablanca Valley,Sauvignon Blanc,2012,12.1,1.5L,Low
7699,Grand Reserve Selection,Red,South Africa,Paarl,Fetească Neagră,2022,14.0,1.5L,High
7700,Lot 20,Rosé,Chile,Maipo Valley,Pinot Noir,2010,12.5,1L,Low
7701,Kies,Rosé,USA,Oregon,Merlot,2011,11.1,1L,High
7702,Prestige Collection Selection,Rosé,Croatia,Dalmatia,Pinot Noir,2011,15.3,1.5L,Medium
7703,Gran Crucero Limited Edition,Red,Spain,Catalonia,Tempranillo,2017,13.9,1L,Low
7704,Pintas Character,White,Romania,Murfatlar,Riesling,2007,12.9,1L,Medium
7705,Family Estate Estate,Dessert,Croatia,Istria,Chardonnay,2002,11.3,1L,Low
7706,Single Vineyard,Sparkling,Hungary,Eger,Tempranillo,2012,12.5,1L,Premium
7707,Enebral,White,Romania,Cotnari,Chardonnay,2017,11.8,0.75L,Premium
7708,Atira Vineyards,Rosé,Portugal,Alentejo,Pinot Noir,2007,12.4,0.75L,Medium
7709,Valdemoreda,Dessert,Australia,Barossa Valley,Riesling,2008,13.7,1.5L,Low
7710,Reserve Selection,White,Austria,Burgenland,Malbec,2023,13.1,1L,Premium
7711,Family Estate Selection,White,Canada,Niagara Peninsula,Fetească Neagră,2008,15.5,0.75L,Premium
7712,Natasha,Sparkling,Argentina,Mendoza,Malbec,2021,12.3,0.75L,Medium
7713,Premium Blend Selection,Rosé,South Africa,Constantia,Sauvignon Blanc,2014,13.9,1.5L,Low
7714,Orzada,Red,Romania,Dealu Mare,Pinot Noir,2008,14.8,1.5L,Premium
7715,Cuvée Majorum,Sparkling,Germany,Rheingau,Merlot,2017,15.4,0.75L,Premium
7716,Heritage Collection Selection,Rosé,Turkey,Thrace,Fetească Neagră,2008,13.0,0.75L,Premium
7717,Heritage Collection Selection,Dessert,South Africa,Swartland,Malbec,2014,15.2,1.5L,Low
7718,Classic Reserve,Rosé,Greece,Naoussa,Syrah,2017,11.2,1L,Medium
7719,San Brizio,Rosé,Australia,Barossa Valley,Fetească Neagră,2023,13.0,1L,Premium
7720,Edición Limitada de Familia,Dessert,Spain,Rioja,Tempranillo,2007,15.3,1L,Premium
7721,Le Muraie,White,Germany,Mosel,Malbec,2005,11.0,1L,Premium
7722,Niersteiner Hipping Spätlese,Rosé,Romania,Cotnari,Pinot Noir,2000,11.7,1L,Premium
7723,Prestige Collection,Red,Greece,Santorini,Malbec,2005,14.6,0.75L,Low
7724,Artisan Series Selection,Red,South Africa,Constantia,Merlot,2017,14.0,1L,Low
7725,Cellar Reserve,Dessert,South Africa,Constantia,Malbec,2014,12.3,1L,Low
7726,Private Reserve Selection,Rosé,Austria,Kamptal,Chardonnay,2020,11.7,0.75L,Medium
7727,Single Vineyard Selection,Dessert,Hungary,Eger,Malbec,2010,12.4,1L,Low
7728,Special Cuvée,Red,Israel,Galilee,Sauvignon Blanc,2017,12.4,1.5L,High
7729,Cellar Reserve Estate,Rosé,Hungary,Szekszárd,Malbec,2018,13.8,1.5L,Low
7730,Franklin Vineyard,Rosé,Argentina,Mendoza,Pinot Noir,2019,12.9,1L,Low
7731,Single Vineyard Selection,Dessert,Canada,British Columbia,Chardonnay,2014,12.4,1.5L,Premium
7732,Bliss Vineyard Select,Sparkling,Germany,Rheingau,Syrah,2007,15.1,0.75L,Premium
7733,Cellar Reserve,White,Croatia,Dalmatia,Syrah,2019,11.9,1.5L,Medium
7734,Les Deux Moulins,Dessert,Germany,Rheingau,Sauvignon Blanc,2001,13.9,1L,Low
7735,Urban Uco,Sparkling,Portugal,Douro,Chardonnay,2018,13.5,0.75L,Premium
7736,Old Vine Estate,Rosé,South Africa,Stellenbosch,Merlot,2005,15.5,1L,High
7737,Prestige Collection,White,New Zealand,Central Otago,Sauvignon Blanc,2005,14.8,0.75L,Low
7738,Family Estate,White,Greece,Nemea,Fetească Neagră,2016,11.2,0.75L,Premium
7739,Late Harvest Estate,Dessert,Spain,Rioja,Fetească Neagră,2015,14.1,1.5L,High
7740,C'est Syrah Beaux,Sparkling,Spain,Ribera del Duero,Cabernet Sauvignon,2005,15.3,0.75L,Low
7741,Sruth Boushey Vineyard,Dessert,Argentina,Mendoza,Chardonnay,2018,14.5,1.5L,High
7742,Limited Edition Reserve,Red,Lebanon,Bekaa Valley,Cabernet Sauvignon,2007,15.5,1L,Premium
7743,Classic Reserve Cuvée,White,New Zealand,Waipara,Malbec,2001,13.5,1L,Premium
7744,Single Vineyard Estate,Dessert,Uruguay,Canelones,Riesling,2004,12.9,0.75L,High
7745,Reserve Selection Cuvée,White,Uruguay,Montevideo,Pinot Noir,2020,12.5,0.75L,High
7746,Classic Reserve,Dessert,Austria,Burgenland,Tempranillo,2017,11.7,1.5L,Low
7747,Coeur de Cuvée Premier Cru Brut,Red,USA,Oregon,Merlot,2000,11.2,1.5L,High
7748,Private Reserve,Sparkling,Israel,Negev,Malbec,2000,11.9,1L,High
7749,Founders Reserve Reserve,Rosé,Hungary,Eger,Fetească Neagră,2007,13.6,1L,Low
7750,Les Grenouilles,Red,Spain,Ribera del Duero,Sauvignon Blanc,2003,12.6,1.5L,Premium
7751,Single Vineyard Estate,Rosé,South Africa,Constantia,Riesling,2018,12.3,1.5L,Medium
7752,SJ Vineyard,Sparkling,Romania,Cotnari,Riesling,2005,11.9,1.5L,High
7753,Icon Wine Selection,Sparkling,Uruguay,Montevideo,Riesling,2018,11.0,1L,Low
7754,La Chapelle des Augustins,Rosé,Chile,Maipo Valley,Chardonnay,2010,12.7,1.5L,Low
7755,Noble Reserve Selection,White,South Africa,Paarl,Cabernet Sauvignon,2012,15.3,1L,Premium
7756,Wehlener Sonnenuhr Auslese Grosse Lage,White,Italy,Piedmont,Tempranillo,2017,13.1,1.5L,Premium
7757,Ryan Oaks Vineyard,White,Australia,Barossa Valley,Riesling,2018,11.1,1L,Premium
7758,Cuvée Giselle,Red,France,Champagne,Riesling,2012,12.6,1L,Premium
7759,Barrel Selection,Red,South Africa,Stellenbosch,Tempranillo,2020,12.7,1.5L,Premium
7760,Estate Reserve Cuvée,White,South Africa,Stellenbosch,Sauvignon Blanc,2010,15.5,1L,Premium
7761,Founders Reserve Cuvée,Sparkling,Croatia,Istria,Syrah,2013,14.2,1.5L,Low
7762,Vilata Old Vines,White,USA,Oregon,Fetească Neagră,2007,12.2,0.75L,Premium
7763,Starr Ridge Vineyard - Dijon Clones,Rosé,Argentina,Salta,Fetească Neagră,2018,15.4,0.75L,High
7764,Foggo Road,Sparkling,Chile,Maipo Valley,Fetească Neagră,2010,15.4,1.5L,High
7765,Nuages,Red,Australia,Hunter Valley,Riesling,2003,11.2,1L,Low
7766,Heritage Collection Reserve,Red,Lebanon,Mount Lebanon,Syrah,2011,12.4,1L,High
7767,Founders Reserve,White,New Zealand,Hawke's Bay,Syrah,2009,15.4,1L,Low
7768,Heritage Collection Reserve,Dessert,South Africa,Paarl,Cabernet Sauvignon,2023,13.9,1.5L,High
7769,Artisan Series Reserve,White,Hungary,Villány,Riesling,2009,14.9,1L,High
7770,Spicy White Scheurebe Kabinett,Red,Argentina,Salta,Syrah,2011,13.1,1.5L,Premium
7771,Envoy,Red,Australia,Hunter Valley,Syrah,2010,11.8,0.75L,Premium
7772,Wautoma Springs Vineyard,Red,France,Burgundy,Tempranillo,2011,13.4,1L,Low
7773,Selección Mesache Blanco,White,Italy,Tuscany,Pinot Noir,2002,12.0,1L,Medium
7774,Amoureux,Sparkling,Chile,Maipo Valley,Merlot,2002,15.2,1L,High
7775,Kankana del Elqui Solar No. 10,Rosé,Chile,Casablanca Valley,Cabernet Sauvignon,2004,13.3,1L,Low
7776,Private Reserve,White,South Africa,Stellenbosch,Cabernet Sauvignon,2003,13.5,1.5L,High
7777,Selected Vineyard,Sparkling,Romania,Cotnari,Chardonnay,2022,12.2,1L,Medium
7778,Private Reserve Reserve,Sparkling,Slovenia,Primorska,Pinot Noir,2020,12.2,1.5L,Medium
7779,Special Cuvée Selection,Sparkling,Austria,Burgenland,Merlot,2016,14.5,0.75L,Medium
7780,Artisan Series Cuvée,Rosé,Israel,Galilee,Fetească Neagră,2008,12.6,1.5L,Medium
7781,Reserve Selection,White,Hungary,Villány,Malbec,2001,15.3,0.75L,Low
7782,Special Cuvée Cuvée,Rosé,Hungary,Szekszárd,Fetească Neagră,2013,11.2,1L,High
7783,Château Selection Estate,Rosé,Austria,Kremstal,Tempranillo,2013,11.6,1L,Premium
7784,Mohr-Fry Ranch,Dessert,Romania,Murfatlar,Riesling,2001,12.5,0.75L,Medium
7785,Signature Series Estate,Sparkling,Hungary,Szekszárd,Malbec,2019,14.3,0.75L,Premium
7786,Reserve Selection,Red,South Africa,Constantia,Riesling,2006,11.4,1.5L,High
7787,Château Selection,Red,South Africa,Stellenbosch,Cabernet Sauvignon,2021,14.6,1L,Medium
7788,Brumont,Sparkling,Australia,Barossa Valley,Tempranillo,2001,13.3,1L,Low
7789,Dos Aguas,Rosé,Germany,Mosel,Tempranillo,2019,12.2,1L,Premium
7790,The Pict,Red,Argentina,Salta,Cabernet Sauvignon,2012,12.7,0.75L,High
7791,Wild Thing Rendezvous,White,USA,Napa Valley,Merlot,2012,13.7,1.5L,High
7792,D'Istinto,Sparkling,Australia,Barossa Valley,Fetească Neagră,2021,12.5,1.5L,Low
7793,Riesci,Dessert,Romania,Dealu Mare,Tempranillo,2022,11.5,0.75L,High
7794,Sauvignon Blanc-Macabeo,Rosé,Argentina,Mendoza,Cabernet Sauvignon,2022,12.8,1.5L,Low
7795,Grenache-Mourvèdre-Shiraz,White,Portugal,Alentejo,Riesling,2021,14.5,0.75L,High
7796,Classic Reserve Selection,Rosé,Hungary,Villány,Chardonnay,2021,14.3,1L,Premium
7797,Estate Reserve Selection,Dessert,Hungary,Villány,Syrah,2001,15.4,0.75L,Premium
7798,Château Selection,Dessert,New Zealand,Waipara,Merlot,2003,13.1,1L,Medium
7799,Bricco Riserva,Dessert,Chile,Maipo Valley,Malbec,2002,13.8,1L,High
7800,La Miranda de Secastilla,White,Argentina,Salta,Tempranillo,2008,14.7,0.75L,Medium
7801,Prestige Collection Reserve,White,South Africa,Paarl,Tempranillo,2022,12.4,0.75L,Premium
7802,Grand Reserve Reserve,Dessert,Hungary,Villány,Tempranillo,2013,12.9,1L,Premium
7803,Reserve Selection Estate,Dessert,Austria,Wachau,Fetească Neagră,2015,11.9,1L,Medium
7804,Kosher Reserve,Sparkling,Romania,Murfatlar,Fetească Neagră,2021,12.6,0.75L,Medium
7805,Vert de l'Or,Sparkling,Australia,Barossa Valley,Cabernet Sauvignon,2009,11.5,1.5L,Low
7806,Founders Reserve Selection,White,Canada,Okanagan Valley,Riesling,2019,13.8,1.5L,Premium
7807,Grand Reserve Cuvée,Red,Austria,Kamptal,Pinot Noir,2013,15.0,1.5L,Medium
7808,Château Selection Estate,White,Greece,Naoussa,Tempranillo,2022,12.4,1.5L,Low
7809,Artisan Series Estate,Rosé,New Zealand,Central Otago,Riesling,2017,12.9,0.75L,Premium
7810,L'Ecrù,Red,Spain,Rioja,Fetească Neagră,2015,12.3,0.75L,Low
7811,Altavilla,Rosé,Romania,Dealu Mare,Tempranillo,2018,12.9,0.75L,Premium
7812,Bock Cuvée Barrique,White,France,Bordeaux,Pinot Noir,2007,14.9,1.5L,Medium
7813,Gold Coast Vineyard Dijon Selection,Sparkling,Romania,Cotnari,Tempranillo,2017,13.0,1L,Low
7814,GEO,Dessert,Spain,Ribera del Duero,Syrah,2008,15.3,1.5L,Low
7815,Single Vineyard,Dessert,Israel,Judean Hills,Pinot Noir,2019,15.4,1.5L,High
7816,Old Vine Reserve,Rosé,Canada,Okanagan Valley,Riesling,2005,11.2,0.75L,High
7817,Prestige Collection,White,Austria,Kamptal,Syrah,2001,12.8,0.75L,Premium
7818,Drysack Solera Especial Sweet Old Olorosso Aged 15 Years,Red,Chile,Maipo Valley,Cabernet Sauvignon,2009,14.9,1.5L,Low
7819,Risa,Red,USA,Napa Valley,Merlot,2009,12.4,1L,Low
7820,Monte dall'Ora,Red,Argentina,Mendoza,Riesling,2021,12.7,0.75L,High
7821,Barrel Selection Selection,Sparkling,New Zealand,Hawke's Bay,Riesling,2012,12.6,1.5L,Medium
7822,Signature Series Reserve,Sparkling,New Zealand,Hawke's Bay,Pinot Noir,2014,13.9,1L,Medium
7823,Grand Cru Cuvée,Red,South Africa,Stellenbosch,Merlot,2012,11.0,0.75L,Premium
7824,Touraine Sauvignon,Sparkling,Spain,Ribera del Duero,Syrah,2005,12.7,1L,Medium
7825,Domaines du Château de Riquewihr Les Maquisards,Red,Italy,Sicily,Sauvignon Blanc,2006,14.7,1.5L,Low
7826,Grand Reserve Selection,White,South Africa,Stellenbosch,Riesling,2010,12.5,0.75L,Low
7827,Pioneer Block 19 Bird Block,Dessert,Germany,Rheingau,Merlot,2021,13.2,0.75L,High
7828,Barrel Selection Selection,Dessert,Lebanon,Bekaa Valley,Syrah,2007,14.4,1.5L,Low
7829,Icon Wine Estate,Rosé,South Africa,Paarl,Merlot,2012,14.0,1L,Premium
7830,Bricco Rocche Brunate,White,USA,Napa Valley,Cabernet Sauvignon,2021,13.4,0.75L,Premium
7831,Single Vineyard,Red,New Zealand,Waipara,Cabernet Sauvignon,2021,15.5,1.5L,Premium
7832,Single Vineyard Cuvée,Red,New Zealand,Marlborough,Pinot Noir,2010,11.2,1L,Low
7833,Old Vine Cuvée,White,South Africa,Constantia,Sauvignon Blanc,2013,11.4,0.75L,High
7834,Conteisa,Dessert,Germany,Mosel,Syrah,2022,14.2,0.75L,Low
7835,Cellar Reserve Reserve,Rosé,Hungary,Szekszárd,Cabernet Sauvignon,2023,14.3,1L,High
7836,Heritage Collection Selection,Red,South Africa,Swartland,Syrah,2017,11.6,1L,Medium
7837,Noble Reserve Selection,Sparkling,Hungary,Villány,Cabernet Sauvignon,2017,13.2,0.75L,Premium
7838,Napa Reserve,Rosé,Argentina,Salta,Tempranillo,2016,12.6,0.75L,Low
7839,Icon Wine Reserve,Dessert,Greece,Crete,Chardonnay,2006,11.1,1.5L,High
7840,Family Estate Reserve,Dessert,Austria,Kamptal,Fetească Neagră,2006,11.8,1.5L,High
7841,Paverno,Sparkling,France,Provence,Merlot,2020,12.6,0.75L,Medium
7842,Limited Edition Cuvée,Rosé,Lebanon,Bekaa Valley,Sauvignon Blanc,2003,14.9,0.75L,Low
7843,Royal,Red,USA,Napa Valley,Fetească Neagră,2003,12.7,1L,Premium
7844,Family Estate Selection,Sparkling,Uruguay,Montevideo,Chardonnay,2003,14.2,1L,High
7845,Private Reserve Reserve,Sparkling,Hungary,Szekszárd,Malbec,2015,15.2,1.5L,Low
7846,Barrel Selection Selection,Sparkling,New Zealand,Hawke's Bay,Sauvignon Blanc,2002,14.9,0.75L,High
7847,Bravo Rosso,Dessert,USA,Napa Valley,Malbec,2002,12.5,0.75L,Premium
7848,C-M-S,Rosé,Italy,Sicily,Tempranillo,2014,14.2,1.5L,Low
7849,Grand Cru Cuvée,Red,New Zealand,Marlborough,Riesling,2012,13.1,0.75L,Premium
7850,Oakley 82,Sparkling,Spain,Ribera del Duero,Merlot,2011,13.1,1L,High
7851,Dijon 667 Clone,Sparkling,Spain,Ribera del Duero,Fetească Neagră,2008,12.7,1.5L,Premium
7852,Estate Reserve,White,Brazil,Vale dos Vinhedos,Syrah,2009,14.0,0.75L,Medium
7853,Reserve Selection Cuvée,Red,Greece,Santorini,Pinot Noir,2003,13.9,1.5L,Premium
7854,G6,Rosé,Spain,Rioja,Merlot,2008,14.2,1L,Low
7855,Cellar Reserve Estate,Rosé,South Africa,Swartland,Chardonnay,2000,14.5,1.5L,Premium
7856,Founders Reserve,Rosé,New Zealand,Central Otago,Sauvignon Blanc,2009,13.8,0.75L,Premium
7857,Noble Reserve Selection,Red,Uruguay,Canelones,Merlot,2009,13.2,1L,Premium
7858,Special Cuvée,Red,Greece,Nemea,Syrah,2001,14.1,1.5L,Premium
7859,Namura Select,White,Portugal,Alentejo,Cabernet Sauvignon,2007,11.2,1.5L,Premium
7860,Capitel Fontana,White,Italy,Sicily,Merlot,2016,14.1,1.5L,Premium
7861,Escondrijo,White,Australia,Hunter Valley,Fetească Neagră,2014,14.0,1L,Medium
7862,Grand Reserve Selection,White,South Africa,Swartland,Cabernet Sauvignon,2003,11.3,1.5L,High
7863,Cuvée Spéciale,Rosé,France,Provence,Tempranillo,2022,12.6,0.75L,Premium
7864,Vintage Collection Cuvée,Red,Hungary,Villány,Fetească Neagră,2003,13.6,1.5L,High
7865,Grand Reserve Cuvée,Red,Canada,Niagara Peninsula,Tempranillo,2022,13.1,1L,Premium
7866,Elaine's Vineyard,White,Spain,Ribera del Duero,Sauvignon Blanc,2008,13.3,1.5L,Medium
7867,Signature Series Reserve,Dessert,Greece,Naoussa,Pinot Noir,2003,14.7,1L,Medium
7868,Kayoumi Single Vineyard Kosher,Red,Portugal,Douro,Sauvignon Blanc,2009,11.7,1.5L,Premium
7869,Terre di Cariano,White,Germany,Rheingau,Merlot,2019,11.9,1.5L,Premium
7870,Tons de Duorum,Rosé,Italy,Tuscany,Tempranillo,2017,13.6,0.75L,Low
7871,Belle Epoque Rosé,Rosé,Australia,Hunter Valley,Fetească Neagră,2004,13.3,0.75L,Premium
7872,Artisan Series Cuvée,White,Israel,Galilee,Cabernet Sauvignon,2012,14.3,1L,Low
7873,Jose S. Ferrer Selection,Rosé,Spain,Rioja,Fetească Neagră,2004,14.1,1L,Premium
7874,Grand Reserve Cuvée,Rosé,Hungary,Szekszárd,Riesling,2002,11.4,1.5L,High
7875,Thomas Hyland,Red,France,Provence,Fetească Neagră,2010,13.8,1.5L,Premium
7876,Barrel Selection Estate,Sparkling,New Zealand,Hawke's Bay,Fetească Neagră,2004,11.0,0.75L,Low
7877,The Hustler,Sparkling,Spain,Ribera del Duero,Malbec,2008,11.1,1L,Premium
7878,Special Cuvée Cuvée,White,New Zealand,Hawke's Bay,Riesling,2010,15.3,1L,Low
7879,Kremser Kogl Bergwein Reserve,Dessert,Germany,Rheingau,Riesling,2010,12.2,1.5L,Medium
7880,Beeson Tree,Red,Argentina,Salta,Syrah,2019,13.3,1L,High
7881,Icon Wine,Dessert,Lebanon,Bekaa Valley,Cabernet Sauvignon,2006,11.7,1.5L,Low
7882,Estate Reserve,Sparkling,Uruguay,Canelones,Fetească Neagră,2020,13.9,0.75L,Medium
7883,Diaporos Block 5,White,USA,Sonoma,Cabernet Sauvignon,2018,13.1,1.5L,High
7884,Founders Reserve Estate,Rosé,South Africa,Swartland,Merlot,2004,14.5,1.5L,High
7885,South Chapel Block Red Willow Vineyard,White,France,Bordeaux,Riesling,2002,13.0,1L,Low
7886,Founders Reserve Selection,Dessert,Canada,British Columbia,Merlot,2019,12.0,0.75L,Premium
7887,Extra Cuvée de Réserve Vintage,Rosé,Argentina,Salta,Riesling,2000,14.9,0.75L,Premium
7888,Lucius Riserva,Red,Argentina,Mendoza,Chardonnay,2018,12.8,0.75L,Medium
7889,Beckstoffer Tokalon Vineyard,White,Australia,Barossa Valley,Riesling,2020,14.1,0.75L,Medium
7890,Founders Reserve Selection,White,Lebanon,Bekaa Valley,Riesling,2010,15.1,1L,Low
7891,Prestige Collection Cuvée,Rosé,Greece,Santorini,Chardonnay,2002,15.5,0.75L,Low
7892,Noble Reserve Estate,Dessert,South Africa,Paarl,Fetească Neagră,2013,14.0,1L,Medium
7893,Barrel Selection Estate,Red,South Africa,Constantia,Sauvignon Blanc,2018,12.5,1.5L,High
7894,Gròttolo,White,France,Provence,Fetească Neagră,2012,12.5,1L,Low
7895,Barrel Selection Reserve,White,South Africa,Paarl,Pinot Noir,2018,12.3,1.5L,High
